,name,region,tel,keyword,photo,address,lat,lon,Unnamed: 0
171,[고창 고인돌 질마재길 2코스] 복분자 풍천장어길,전북 고창군,063-560-2466,"['고인돌', '레포츠', '산책코스', '생태탐방길', '풍천']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9e1ecfdc-36d8-4b44-a8ee-e9c0e800023f&thumb,전라북도 고창군 고창읍 고인돌공원길,35.4422854,126.6509793,50.0
172,렛츠고스키샵,전북 무주군,063-322-5800,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cbdaa736-cb1f-4445-b444-624691703961&thumb,전라북도 무주군 설천면 만선로 84,35.90595360000001,127.7551551,51.0
173,상떼힐익산 컨트리클럽,전북 익산시,063-835-2521,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 익산시 무왕로38길 111,35.9617381,127.027346,52.0
174,김제시 청소년수련관,전북 김제시,063-540-4570,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=34b7cba5-7e98-482e-9da0-32963442e5c3&thumb,전라북도 김제시 도작로 224-32,35.8151145,126.9008666,53.0
175,[고창 고인돌 질마재길 3코스] 질마재길,전북 고창군,063-560-2456,"['국화', '레포츠', '산책코스', '소금', '소요사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b2d6f061-de16-4d23-a574-2ae1e69d435b&thumb,전라북도 고창군 고창읍 고인돌공원길,35.4422854,126.6509793,54.0
176,초이스스키샵,전북 무주군,063-322-9633,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=25a8bd0d-6ebd-4250-8946-ab4d6abc093e&thumb,전라북도 무주군 설천면 만선1로 114,35.90950020000001,127.7568648,55.0
177,지리산 중앙하이츠콘도 수영장(실외),전북 남원시,063-626-8080,"['레포츠', '수영장', '실외', '지리산', '콘도']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9646e5d8-859e-4c71-bdc8-2d95d2cf4958&thumb,전라북도 남원시 장승안길 2-9,35.42009520000001,127.3735837,56.0
178,스카이스키샵,전북 무주군,063-322-0793,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cb378ef2-6da5-459f-8c0f-6be8bf5ed82b&thumb,전라북도 무주군 설천면 구천동로 1063,35.9077702,127.7598116,57.0
179,금강래프팅,전북 무주군,063-322-1077,"['금강래프팅', '래프팅', '레포츠', '이색체험', '전북권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 무주군 부남면 부남로 854,35.9711621,127.5599128,58.0
180,[고창 고인돌 질마재길 4코스] 보은길,전북 고창군,063-560-2456,"['고인돌', '레포츠', '보은', '생가', '생태탐방길', '진채선']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c9f1cfbe-234b-435b-870c-5462667b33a9&thumb,전라북도 고창군 고창읍 고인돌공원길,35.4422854,126.6509793,59.0
181,반딧불레저,전북 무주군,063-322-6607,"['래프팅', '레저', '레포츠', '모터바이크', '무주군', '서바이벌']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fecac0a6-38bb-44c5-b215-03fbb6883558&thumb,전라북도 무주군 부남면 무금로 693,35.999802,127.5979194,60.0
182,무주스키텔 스키샵,전북 무주군,063-322-8900,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=217bc053-35fb-4c5f-be4e-29b38afde24e&thumb,전라북도 무주군 설천면 만선로 36-19,35.9094807,127.7548218,61.0
183,[군산 구불길] 구불3길 큰들길,전북 군산시,063-454-3303,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 군산시 성산면 깐치멀1길 27-1,35.977922,126.8227874,62.0
184,익산시여성회관,전북 익산시,063-859-4986,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1fdb6072-cd04-4f12-90ad-0e5fa4fc01d1&thumb,전라북도 익산시 인북로32길 32,35.9471151,126.9598687,63.0
185,전라북도 학생해양수련원,전북 부안군,063-580-1710,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8c1956dc-d0ed-43ce-88f7-39c97321e3d4&thumb,전라북도 부안군 변산면 변산로 3318,35.5919811,126.4896929,64.0
186,실크로드스키샵,전북 무주군,063-322-7115,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a999dd96-c928-4de3-9d76-d03ae7b3412d&thumb,전라북도 무주군 설천면 만선로 57,35.90792310000001,127.7556243,65.0
187,스노우파크,전북 무주군,063-322-2355,"['겨울스포츠', '레포츠', '복합레저스포츠', '스노우파크', '스키대여', '스키렌탈']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=75a1c917-40f9-45d9-9aca-3820f1377c79&thumb,전라북도 무주군 설천면 만선1로 60,35.9047006,127.7554913,66.0
188,무풍저수지(민물낚시터),전북 무주군,1899-8687,"['레포츠', '무주낚시터', '민물낚시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 무주군 무풍면 대덕산로 352,35.942565,127.8483837,67.0
189,군산컨트리클럽,전북 군산시,063-472-3355,"['골프', '골프리조트', '골프장', '골프클럽', '남녀노소', '레저스포츠', '레포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c128aa5f-46bb-4d67-af11-c68fdae1afdc&thumb,전라북도 군산시 옥서면 남군산로 1685,35.8963408,126.6587262,68.0
190,강산에스키샵,전북 무주군,063-322-9877,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c45ae5d8-7821-4471-bb9f-7892507124a7&thumb,전라북도 무주군 설천면 구천동로 1077,35.9089428,127.7593515,69.0
191,알파인스키보드 대여점,전북 무주군,063-322-0044,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6ce6cddc-b042-4b89-a20d-88c986eeb7bf&thumb,전라북도 무주군 설천면 만선로 6,35.91093929999999,127.7589256,70.0
192,오봉저수지,전북 임실군,063-640-4150,"['레포츠', '민물낚시', '임실낚시', '임실저수지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 임실군 성수면 산성로 522,35.61469620000001,127.36433999999998,71.0
193,비응도일대,전북 군산시,063-453-4986,"['군산바다', '군산바다낚시', '레포츠', '바다낚시', '전북권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 군산시 비응로,35.93977310000001,126.5298749,72.0
194,팡팡레저,전북 무주군,063-322-3506,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d55bfea7-6742-46a7-90ed-0d28bc7c6edf&thumb,전라북도 무주군 설천면 만선로 12,35.9109477,127.7582176,73.0
195,k2스키클럽,전북 무주군,2 063-322-3966,"['k2스키클럽', '겨울스포츠', '레포츠', '복합레저스포츠', '스키', '스키대여', '스키렌탈']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ef02c064-5195-47d2-8b0c-c25d93f213fd&thumb,전라북도 무주군 설천면 만선로 63,35.90749779999999,127.7557032,74.0
196,무주스키,전북 무주군,063-324-6611,"['겨울스포츠', '레포츠', '무주레저타운', '무주스키', '복합레저스포츠', '스키']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=51faf3a6-6099-45ae-af89-1ea28c444e64&thumb,전라북도 무주군 설천면 만선로 70,35.9069023,127.7553948,75.0
197,노블스키샵,전북 무주군,063-322-3663,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3fecb298-f654-4700-87b1-3f12bcf0181a&thumb,전라북도 무주군 설천면 구천동로 1083-11,35.9094881,127.7589233,76.0
198,그랜드스키타운,전북 무주군,063-322-5800,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ee747701-9a7b-461b-b2de-446db9d44559&thumb,전라북도 무주군 설천면 만선로 74-1,35.9065459,127.7552142,77.0
199,스키119,전북 무주군,063-322-7119,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=06e296bb-0f3c-4d51-9400-172fe2cbb6b0&thumb,전라북도 무주군 설천면 만선1로 62,35.90484960000001,127.7556703,78.0
200,수청저수지,전북 정읍시,063-539-7561,"['레포츠', '민물낚시', '전북권', '정읍낚시터', '정읍저수지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 정읍시 칠보면 칠보산로,35.5732404,126.9500947,79.0
201,챔피언스키,전북 무주군,063-322-3232,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키대여', '스키렌탈']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=43067ffe-ecb6-4f19-bd4f-10941fafc40c&thumb,전라북도 무주군 설천면 만선1로 64,35.904967,127.7557531,80.0
202,스키라이프,전북 무주군,063-322-2111,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7af0207a-1c4e-4533-8a4b-fc1903abd23b&thumb,전라북도 무주군 설천면 만선로 36-2,35.91002620000001,127.7558173,81.0
203,칠산 앞바다,전북 고창군,063-560-2458,"['군산바다', '군산바다낚시', '군산시', '레포츠', '바다낚시', '전북권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 고창군 해리면 구동호2길 9,35.5162785,126.4855878,82.0
204,태인컨트리클럽,전북 정읍시,063-532-7200,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d2cc767b-3693-4160-9e8b-14eda2fab69c&thumb,전라북도 정읍시 태인면 정읍북로 1739-90,35.68198029999999,126.9675575,83.0
205,고창컨트리클럽,전북 고창군,063-560-7744,"['고창가볼만한곳', '골프', '골프리조트', '골프장', '골프클럽', '남녀노소', '레저스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 고창군 심원면 애향갯벌로 70,35.51594940000001,126.50232350000002,84.0
206,무주스키스쿨,전북 무주군,063-324-3141,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6ffc20e1-7bb9-49cb-82e0-285c78968cce&thumb,전라북도 무주군 설천면 만선로 49,35.9085697,127.7558018,85.0
207,네이버스키샵,전북 무주군,063-322-1003,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9c9adec8-bea1-4f25-ba2a-499d470ed916&thumb,전라북도 무주군 설천면 내배방길 9,35.911379,127.7570707,86.0
208,스노우밸리콘도스키샵,전북 무주군,063-322-6678,"['겨울스포츠', '레포츠', '복합레저스포츠', '숙박시설', '숙박업소', '스키대여']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4f4ed3eb-923b-4546-acf8-cfdd1d0d13c7&thumb,전라북도 무주군 설천면 만선로 36-37,35.9091126,127.7546512,87.0
209,광산스키,전북 무주군,063-322-4334,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=79e9db67-2140-43e0-be1c-6727699648ce&thumb,전라북도 무주군 설천면 만선로 52,35.9084891,127.7552049,88.0
210,스키일번지,전북 무주군,063-322-9555,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=eaa973ea-2833-4e72-bb91-17b242270824&thumb,전라북도 무주군 설천면 만선로 62,35.9076904,127.7551331,89.0
211,국가대표,전북 무주군,063-322-6655,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1d0e1fd6-85b8-4c7a-9086-3085493080ba&thumb,전라북도 무주군 설천면 구천동로 1101,35.9111059,127.7593007,90.0
212,스키광장,전북 무주군,063-322-3285,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dd1826d5-b2bf-495b-9a42-7e5fb6a71f0f&thumb,전라북도 무주군 설천면 만선로 60,35.9078914,127.7551148,91.0
213,설천계곡 하천(낚시터),전북 무주군,063-324-7003,"['레포츠', '무주낚시터', '무주저수지', '민물낚시', '전북권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 무주군 설천면 무설로,36.01116010000001,127.7752841,92.0
214,리틀프린스 스키샵,전북 무주군,063-322-0873,"['레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '스포츠체험', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=df4ec33b-a154-4458-a3bd-f2f3133985dc&thumb,전라북도 무주군 설천면 만선로 34-1,35.9104263,127.7557452,93.0
215,ok스키샵,전북 무주군,063-322-2218,"['ok스키샵', '겨울스포츠', '레포츠', '복합레저스포츠', '스키', '스키대여', '스키렌탈']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=95d48fb0-6021-46be-80a8-f4b456a3bbc3&thumb,전라북도 무주군 설천면 내배방길 6,35.91151160000001,127.7580264,94.0
216,알프스펜션스키샵,전북 무주군,063-322-4336,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bd12df28-c458-47bc-9ba1-bcdc9f550e7c&thumb,전라북도 무주군 설천면 만선로 38,35.9097242,127.7557617,95.0
217,백암스키샵,전북 무주군,063-322-2244,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ff2dcbb5-d9e8-4716-a439-d70d31f1b22b&thumb,전라북도 무주군 설천면 만선로 32,35.9103673,127.7560101,96.0
218,알토스키샵,전북 무주군,063-322-5544,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1ea9494a-1565-4aed-bfe1-ee67c5e1c248&thumb,전라북도 무주군 설천면 만선로 72,35.90676879999999,127.7553387,97.0
219,스마트스키,전북 무주군,063-322-8858,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=33b840fd-0fbe-4a16-bcc9-4a56f17c8b3c&thumb,전라북도 무주군 설천면 만선로 46,35.9091096,127.7553969,98.0
220,대위제,전북 군산시,063-446-5114,"['군산낚시', '군산시', '레포츠', '민물낚시', '전북권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 군산시 회현면 대위로,35.915765,126.7579075,99.0
221,사동저수지(민물낚시터),전북 무주군,1899-8687,"['레포츠', '무주낚시터', '무주저수지', '민물낚시', '전북권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 무주군 무풍면 실미길 59-10,35.9433385,127.8456124,100.0
222,무주컨트리클럽,전북 무주군,063-322-9000,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 무주군 설천면 만선로 185,35.88936670000001,127.7389493,101.0
223,덕동자동차야영장,전북 남원시,063-630-8900,"['국립공원야영장', '레포츠', '자동차아영장', '지리산']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=368fd77b-a44c-46bb-91db-cbc78ea24486&thumb,전라북도 남원시 산내면 지리산로 593,35.3851324,127.5881926,102.0
224,군산 공설시장,전북 군산시,063-445-4929,"['가족여행', '군산공설시장', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f2cf5d68-6897-4004-a746-9e56b40db77e&thumb,전라북도 군산시 신금길 18,35.98317106,126.72032450000002,
225,신영시장,전북 군산시,063-446-2524,"['가족여행', '기차여행', '나들이', '나홀로여행', '데이트코스', '먹거리', '쇼핑']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=30aaa148-387a-4e35-a6ea-61151d21949f&thumb,전라북도 군산시 동신영길 36,35.98484999,126.7202172,
226,전주 남부시장,전북 전주시,063-284-1344,"['가족여행', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0ee9af51-f359-4ed1-bc3c-7aa383b19016&thumb,전라북도 전주시 완산구 풍남문2길 63,35.81241318,127.146605,
227,군산수산물종합센터,전북 군산시,063-442-4822,"['가족여행', '군산수산물종합센터', '나들이', '나홀로여행', '데이트코스', '먹거리']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=14c91104-2929-42ed-a040-255acd089b9f&thumb,전라북도 군산시 내항2길 216,35.99398528,126.7047418,
228,"무주반딧불시장(무주반딧불장터) (1, 6일)",전북 무주군,063-324-0692,"['가족여행', '나들이', '나홀로여행', '먹거리', '무주반딧불시장', '무주반딧불장터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1090bf23-7aa2-4810-956c-cd9568f9f2c8&thumb,전라북도 무주군 무주읍 장터로 2,36.00464802,127.653586,
229,"오수상설시장 / 오수5일장 (5, 10일)",전북 임실군,063-644-2007,"['가족여행', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=90ab7988-02c0-4dd4-8c5c-c964ef87ae74&thumb,전라북도 임실군 오수면 오수로 159,35.5384383,127.3266517,
230,격포항 수산시장,전북 부안군,063-581-0877,"['가족여행', '격포항수산시장', '기차여행', '나들이', '나홀로여행', '데이트코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b93819c6-0582-4a9d-b3cc-37abfba37263&thumb,전라북도 부안군 변산면 격포중앙길 28-4,35.62216049,126.4703538,
231,곰소젓갈단지 (구시장),전북 부안군,063-580-4395 063-581-5114,"['가족여행', '곰소젓갈단지', '나홀로여행', '쇼핑', '아이와함께', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c584e450-2fa7-4ce6-b16b-56b954ed549c&thumb,전라북도 부안군 진서면 곰소항길 22-11,35.58717176,126.6031147,
232,"고창장 (3, 8일)",전북 고창군,063-560-8100,"['가족여행', '고창장', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9c4e4204-7f05-41cf-a314-e201e0f56bc8&thumb,전라북도 고창군 고창읍 동산5길 24,35.43243658,126.7106612,
233,"부안상설시장 / 부안장 (4, 9일)",전북 부안군,063 584 3070,"['가족여행', '부안장', '사계절', '쇼핑', '시장맛집', '아이와함께', '어르신추천코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9ff2bf33-74ca-4bff-9994-52c3135c41ec&thumb,전라북도 부안군 부안읍 부풍로 47,35.72711546,126.7329623,
234,"남원장 / 남원공설시장 (4, 9일)",전북 남원시,063-625-4010,"['가족여행', '남원공설시장', '남원장', '사계절', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f3b7c923-3a80-4e69-a919-945a86e0d4b1&thumb,전라북도 남원시 의총로 51,35.40461666,127.3758683,
235,전주 신중앙시장,전북 전주시,063-253-6535,"['가족여행', '사계절', '쇼핑', '시장맛집', '아이와함께', '재래시장', '전라권', '전주중앙시장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d870ff3d-6f02-497f-b5ee-d8abc69be41d&thumb,전라북도 전주시 완산구 태평3길 70,35.82522552,127.1424578,
236,익산 주얼팰리스,전북 익산시,063-834-5100,"['견학', '귀금속', '보석', '쇼핑', '익산보석박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=98c7c63f-2f8b-4dc8-8ac7-404897c50095&thumb,전라북도 익산시 왕궁면 호반로 8,35.99061279,127.1025486,
237,"대야장 (1, 6일)",전북 군산시,063-451-2327,"['가족여행', '나들이', '나홀로여행', '대야장', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3fe7cfc8-891c-4e8b-a247-d63637531c49&thumb,전라북도 군산시 대야면 대야시장로 7-1,35.94485510000001,126.8160847,
238,남원 목기공예사,전북 남원시,063-635-9906,"['공예', '남원특산품', '목굥예', '목기공예', '쇼핑']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0cedfba4-45e4-4a33-9191-68cbb91f3b2a&thumb,전라북도 남원시 요천로 1357,35.39810031,127.3717039,
239,남원 용남시장,전북 남원시,063-632-5133,"['가족여행', '나들이', '나홀로여행', '남원용남시장', '먹거리', '쇼핑', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dda0adbc-3362-4470-a759-dee6203fcd25&thumb,전라북도 남원시 의총로 78,35.40773705,127.3766389,
240,전주 서부시장,전북 전주시,063-221-5336,"['가족여행', '나들이', '나홀로여행', '데이트코스', '먹거리', '쇼핑', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=171d13d0-ac6d-492b-9f1d-1c7f6836803e&thumb,전라북도 전주시 완산구 효동2길 18,35.80494147,127.1266043,
241,전주 모래내시장,전북 전주시,063-278-5802,"['가족여행', '먹거리', '사계절', '쇼핑', '아이와함께', '이색체험', '전라권', '전주모래내시장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6a5ea23f-59aa-4430-a485-472319724f55&thumb,전라북도 전주시 덕진구 모래내4길 8-8,35.83356733,127.1438722,
242,"익산 북부장 / 북부시장 (4, 9일)",전북 익산시,063-855-6891,"['가족여행', '기차여행', '나들이', '나홀로여행', '먹거리', '북부시장', '쇼핑', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=34601468-c7ae-4619-8585-0d8f49c2675f&thumb,전라북도 익산시 인북로11길 27,35.95122845,126.9566254,
243,"줄포장 (1, 6일)",전북 부안군,063-580-4612,"['가족여행', '사계절', '쇼핑', '시장맛집', '아이와함께', '재래시장', '전라권', '전통시장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ae840b23-873a-4d2a-b0d6-f9dcc0a1c8b2&thumb,전라북도 부안군 줄포면 서빈3길 7,35.58737584,126.677309,
244,정읍 샘고을시장 (구 제일시장),전북 정읍시,063-534-6661,"['가족여행', '나들이', '나홀로여행', '먹거리', '샘고을전통시장', '쇼핑', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e0180065-4d83-41e3-896c-e4373a2191a8&thumb,전라북도 정읍시 태평6길 22-2,35.56297626,126.8547376,
245,"관촌시장 (5, 10일)",전북 임실군,063-643-5999,"['가족여행', '관촌시장', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=612016fc-6313-4bef-9647-c05dfd812dc8&thumb,전라북도 임실군 관촌면 사선1길 70-3,35.67878053,127.2676801,
246,"진안장 / 진안시장 (4, 9일)",전북 진안군,063-433-1051,"['가족여행', '기차여행', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=81dcff5d-5021-4525-a692-efc26b497e3c&thumb,전라북도 진안군 진안읍 진무로 1105-2,35.79215878,127.4295773,
247,"김제장 (2, 7일)",전북 김제시,063-540-3616,"['가족여행', '기차여행', '김제장', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cc346908-5e4a-4c09-aa39-914994d2adf0&thumb,전라북도 김제시 요촌중길 50,35.80476591,126.8912745,
248,"고산미소시장/고산시장 (4, 9일)",전북 완주군,063-262-0119,"['가족여행', '고산정기시장', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=539107ee-ab7b-44d9-b504-cab8b445b663&thumb,전라북도 완주군 고산면 남봉로 134,35.97407542,127.2054123,
249,정읍 농산물도매시장,전북 정읍시,063-532-4001,"['가족여행', '나들이', '나홀로여행', '쇼핑', '시장맛집', '아이와함께', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5113bbe4-d66a-4b7a-ba61-3d251a42daf9&thumb,전라북도 정읍시 황토현로 1213-15,35.58760191,126.84572,
250,정읍 연지시장,전북 정읍시,063-532-5380,"['가족여행', '나들이', '나홀로여행', '데이트코스', '먹거리', '쇼핑', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d6da60ea-7cef-425c-ba7c-133148a6f3f2&thumb,전라북도 정읍시 연지시장3길 50-9,35.57332019,126.8459561,
251,"원평장 (4, 9일)",전북 김제시,063-540-4861,"['가족여행', '기차여행', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dc7e1d32-cb9d-4d2f-8884-e7b0ce802376&thumb,전라북도 김제시 금산면 원평6길 39-8,35.71402545,126.9949536,
252,손누리이야기 (관광두레 주민사업체),전북 김제시,063-547-0151,"['가족과함께', '공예체험', '공예품', '관광두레', '관광두레_주민사업체', '남녀노소']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bf4595d8-79a4-482e-8990-a28c19c2592e&thumb,전라북도 김제시 동헌4길 77,35.80035432,126.88062859999998,
253,"순창5일장 / 순창시장 (1, 6일)",전북 순창군,063-650-1311,"['가족여행', '기차여행', '나들이', '나홀로여행', '먹거리', '쇼핑', '순창시장', '순창오일장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3b241260-1cc2-42db-ba48-3737ac2c1001&thumb,전라북도 순창군 순창읍 남계로 58,35.37186989,127.1450594,
254,금산필방,전북 김제시,063-548-0222,"['가족여행', '금산필방', '기념품판매', '기차여행', '나들이', '나홀로여행', '먹거리']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d9157c73-7fd7-4d11-8b12-5a7099b834b1&thumb,전라북도 김제시 금산면 모악로 470,35.71826142,127.0418048,
